X;Y;Z;Target
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.00;9.42;-0.80;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.15;9.38;-0.23;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.00;9.35;-0.88;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.04;9.35;-1.00;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
0.08;9.19;-0.73;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
-0.08;9.27;-0.88;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.50;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
0.11;9.35;-0.46;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
-0.04;9.42;-0.88;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.08;9.27;-0.69;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.04;9.31;-0.80;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.00;9.19;-0.65;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.23;-0.54;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.19;9.31;-0.92;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.69;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.04;9.38;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.11;9.31;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.00;9.35;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.08;9.27;-0.77;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.31;-0.88;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.19;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.31;9.27;-0.61;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.19;9.35;-0.65;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.77;2
0.00;9.46;-0.92;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.23;9.35;-0.84;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
0.08;9.42;-0.80;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
-0.04;9.31;-0.88;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.15;9.46;-0.80;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.38;9.23;-0.96;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.08;9.38;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.27;9.35;-0.77;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
0.00;9.46;-0.65;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
-0.04;9.46;-0.38;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.19;9.27;-0.50;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.11;9.38;-0.80;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.08;9.35;-0.84;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.38;9.38;-0.69;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.08;9.38;-0.80;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.15;9.42;-0.69;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.19;9.42;-0.96;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.35;-0.92;2
0.11;9.31;-0.84;2
